id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22191646,Bright Private Balcony Apartment in Midtown,30424811,Nona,Manhattan,Midtown,40.74566,-73.98126,Entire home/apt,248,3,2,6/14/2018,0.11,1,0
36004542,Cosy Bedroom in the Heart of Manhattan,30461045,Dayana,Manhattan,Midtown,40.76384,-73.98248,Private room,125,1,6,7/1/2019,6,1,142
34949851,Spacious & Quaint 1 Bed in Midtown,30485701,Daniela,Manhattan,Midtown,40.7584,-73.97075,Entire home/apt,245,2,7,6/30/2019,4.57,1,257
29424522,1-bed/ba  PR condo Wyn.  Midtown 45 Thanksgiving,30616847,Martha,Manhattan,Midtown,40.75322,-73.97353,Private room,500,3,0,,,1,365
34356012,Entire Apartment -the best for relax and enjoy NYC,30686388,Giovanni,Manhattan,Midtown,40.75568,-73.96675,Entire home/apt,240,4,1,6/18/2019,1,1,19
27759455,Luxurious Apartment!! Located on 5th Avenue!,30775274,Samuel,Manhattan,Midtown,40.74616,-73.98641,Entire home/apt,800,1,1,4/2/2019,0.31,1,270
6117496,The Manhattan Club studio New York,30787515,Brooke,Manhattan,Midtown,40.76365,-73.98057,Entire home/apt,299,2,8,12/14/2015,0.16,1,176
13171746,Large Sunny Bedroom with Empire State Views,31154454,Elliot,Manhattan,Midtown,40.74244,-73.98316,Private room,99,1,180,6/21/2019,4.86,2,2
6972271,"2BR Cozy, Large & Central Apartment",31213925,Philippe,Manhattan,Midtown,40.74462,-73.98272,Entire home/apt,150,2,0,,,1,0
19153081,West 57th Street by Hilton Club- Studio,31214940,Scott,Manhattan,Midtown,40.76486,-73.97822,Entire home/apt,249,3,0,,,1,0
17847040,Spacious 1bd in the heart of Midtown High Rise  !,31451454,Terry,Manhattan,Midtown,40.76352,-73.9831,Entire home/apt,199,2,70,6/15/2019,2.65,1,263
9720809,Centrally located Times Square large room,31626212,Troy,Manhattan,Midtown,40.74826,-73.98653,Private room,100,30,2,6/22/2019,2,5,248
34966969,"Great located 1bd apartment 59
Manhattan/East side",32162806,Bozo,Manhattan,Midtown,40.7604,-73.96451,Entire home/apt,150,2,3,6/16/2019,2.81,1,78
17141884,Private room in a Luxury building: Midtown NYC,32383664,Karthik,Manhattan,Midtown,40.75151,-73.97114,Private room,60,30,1,6/5/2017,0.04,1,0
14783847,Midtown East Pied-à-Terre,32507569,Cranston,Manhattan,Midtown,40.75586,-73.96185,Entire home/apt,200,6,23,7/1/2019,2.23,1,89
6268515,Large bedroom outside Times Square!,32576167,Jaime,Manhattan,Midtown,40.75179,-73.98606,Private room,85,1,0,,,1,0
18916917,Dynamic Solitude,32613511,Geetika,Manhattan,Midtown,40.74384,-73.98243,Shared room,55,1,1,5/29/2017,0.04,1,0
25110742,Cozy 1-Bedroom Apartment in Idyllic Sutton Place,32761501,Jackson,Manhattan,Midtown,40.75581,-73.96605,Entire home/apt,190,1,7,5/7/2019,0.51,1,156
13865089,Convenient Gem in Midtown East,32833394,Arthur,Manhattan,Midtown,40.7542,-73.96862,Private room,90,12,0,,,1,70
29416986,Room in the heart of New York City,32896046,Ramon,Manhattan,Midtown,40.76289,-73.98003,Private room,115,3,2,11/25/2018,0.25,1,0
29761111,"Clean, Convenient & Comfy Apt in FLATIRON! :-)",33041007,Jenny,Manhattan,Midtown,40.74559,-73.98551,Private room,139,4,14,6/30/2019,1.75,1,28
26593733,Affordable room in the heart of New York.,33055418,Jaime,Manhattan,Midtown,40.74573,-73.98323,Private room,90,3,6,9/24/2018,0.55,1,70
6373379,Large Apartment w/ Amenities,33212205,Firas,Manhattan,Midtown,40.75506,-73.96887,Entire home/apt,250,1,0,,,1,0
21936014,Elegant Apartment with Spectacular views.,33261598,Marc,Manhattan,Midtown,40.7436,-73.98573,Shared room,185,1,2,1/1/2018,0.11,1,0
9352565,Studio Apartment in Herald Square,33281828,Vikram,Manhattan,Midtown,40.74966,-73.98781,Entire home/apt,140,4,2,12/28/2015,0.05,1,0
11239207,The Blair House Rental,33535733,Andrew,Manhattan,Midtown,40.76096,-73.9672,Private room,120,5,0,,,1,0
11799451,Cozy and ideal studio in the middle of Manhattan..,33547829,Hetor,Manhattan,Midtown,40.75561,-73.96424,Entire home/apt,130,2,118,6/2/2019,2.93,1,226
6476242,Huge duplex apartment with garden!,33833944,Andreas Per Daniel,Manhattan,Midtown,40.76015,-73.96378,Entire home/apt,247,5,25,2/23/2019,0.51,1,0
21524324,Manhattan Club - New Years Eve,33910461,Colleen,Manhattan,Midtown,40.76391,-73.98238,Private room,300,3,0,,,1,0
6534409,Unbelievable NYC Apt Avail Nov!,34174768,Dana,Manhattan,Midtown,40.75055,-73.98679,Entire home/apt,340,2,19,10/25/2015,0.38,1,0
16026000,Nice Manhattan bedroom,34320426,Manny Lucas,Manhattan,Midtown,40.75976,-73.97178,Private room,90,1,6,4/7/2017,0.19,1,0
22926871,Navidad en Manhattan oportunidad bajaron precios!,34679426,Isabel,Manhattan,Midtown,40.76482,-73.97965,Private room,300,1,2,4/2/2018,0.13,1,0
19544104,Charming Luxury Apartment in Central Manhattan,34682494,Bilal,Manhattan,Midtown,40.74724,-73.98924,Entire home/apt,400,3,1,5/18/2019,0.58,1,180
21834156,Central Park South Classic Junior Suite,34693688,Darwin Dion,Manhattan,Midtown,40.76411,-73.98074,Entire home/apt,400,3,0,,,1,0
6637311,Spacious Contemporary NoMad Loft,34740215,Previn,Manhattan,Midtown,40.74801,-73.98817,Entire home/apt,225,3,11,5/16/2016,0.23,1,0
6713742,Midtown Gem - Nestled by Hotel Row,35149173,L.M.,Manhattan,Midtown,40.75549,-73.97149,Entire home/apt,450,2,2,7/2/2015,0.04,1,364
6767603,Quiet and spacious midtown apt,35432501,Sterling,Manhattan,Midtown,40.75861,-73.96939,Private room,110,1,0,,,1,0
20154569,"Flatiron Loft 3BR/1.5 Bath Best Location
30 days",35635299,Mel,Manhattan,Midtown,40.74353,-73.98364,Entire home/apt,333,30,66,6/23/2019,2.81,1,210
6988905,A Perfect Midtown Studio (24/hr Doorman),36133913,Matt,Manhattan,Midtown,40.7544,-73.97345,Entire home/apt,190,2,25,11/19/2018,0.51,1,4
9607482,Cozy Studio in Midtown East,36380016,Eman,Manhattan,Midtown,40.7532,-73.96711,Entire home/apt,99,1,7,1/27/2016,0.16,1,0
6941601,Manhattan Club,36400642,Abdul Rahman,Manhattan,Midtown,40.76448,-73.98187,Entire home/apt,175,7,0,,,1,0
26335893,Natural Light - Airy and Large Apartment,36644104,Jack,Manhattan,Midtown,40.75786,-73.96679,Entire home/apt,200,7,8,12/4/2018,0.76,1,0
7006151,Warm Cozy Manhattan Studio,36727985,Patricia,Manhattan,Midtown,40.74379,-73.98795,Entire home/apt,177,3,22,6/21/2019,0.45,1,0
33138120,Essex House in front of Central Park!,36793116,Ilan,Manhattan,Midtown,40.76582,-73.97958,Entire home/apt,399,30,3,6/20/2019,1.32,1,303
7023818,Near Central Park & Grand Central,36817279,Steve,Manhattan,Midtown,40.7587,-73.96705,Private room,105,2,17,4/28/2019,0.55,1,190
19767346,Cozy Gem in Huge Prewar Midtown Apartment,37092956,Edward,Manhattan,Midtown,40.76358,-73.98015,Private room,72,6,0,,,1,0
18957522,Entire One Bedroom Apt-Great Location In Manhattan,37100193,Michelle,Manhattan,Midtown,40.75452,-73.96634,Entire home/apt,122,1,120,6/21/2019,5.03,1,220
31534613,New Oceanside home just 5 houses from beach side B,37136163,Renzo,Manhattan,Midtown,40.75164,-73.98042,Entire home/apt,600,7,0,,,1,281
34396858,"LUXURY Brownstone, 13 ft ceilings, exposed brick",37149108,Steve,Manhattan,Midtown,40.74534,-73.98108,Entire home/apt,250,3,0,,,1,364
19945327,"Apartment for One Person Midtown, Doorman Building",37234244,Aishling,Manhattan,Midtown,40.76602,-73.98323,Entire home/apt,105,10,4,1/5/2019,0.22,1,19
7201169,midtown apartment,37243004,Barry,Manhattan,Midtown,40.75255,-73.98003,Entire home/apt,167,1,0,,,1,0
31797655,Spacious studio - 5 Mins to Times Square,37412692,Kim,Manhattan,Midtown,40.76697,-73.98176,Entire home/apt,105,30,0,,,4,339
31953973,Luxury 1 Bedroom -Midtown/Times Square/Centralpark,37412692,Kim,Manhattan,Midtown,40.76467,-73.98277,Entire home/apt,115,30,0,,,4,362
28513853,Spacious Studio - 5 Mins from Times Square.,37412692,Kim,Manhattan,Midtown,40.76539,-73.98329,Entire home/apt,169,30,0,,,4,362
25864717,Studio - 5Mins to Times Square,37412692,Kim,Manhattan,Midtown,40.76666,-73.98156,Entire home/apt,200,30,0,,,4,362
8118692,Charming Studio by Bryant Park,37670256,Elaine,Manhattan,Midtown,40.75245,-73.98442,Entire home/apt,170,1,3,4/20/2016,0.07,1,0
19750905,Live like a local in the heart of Manhattan,37688229,Roxana,Manhattan,Midtown,40.75568,-73.96798,Entire home/apt,79,6,8,6/21/2019,0.35,1,15
9726143,"Huge 1-Bedroom, A+ Midtown Location",37803660,Adrienne,Manhattan,Midtown,40.75088,-73.96918,Entire home/apt,199,4,1,1/5/2016,0.02,1,0
14284714,Mid-town Manhattan (East Side near UN),38179715,Megan,Manhattan,Midtown,40.75259,-73.96797,Entire home/apt,150,2,13,5/11/2019,0.36,1,69
22789426,"Newly Refurbished MIDTOWN Condo, PRIVATE BATHROOM",38638199,Rolland,Manhattan,Midtown,40.75721,-73.96813,Private room,50,1,18,7/30/2018,1.01,1,0
7383804,1 room available for in midtown NYC,38678875,Stanley,Manhattan,Midtown,40.75277,-73.96686,Private room,70,1,2,7/31/2015,0.04,1,0
7403721,Manhattan Club sleeps 4,38796373,Helena,Manhattan,Midtown,40.76441,-73.98058,Entire home/apt,386,7,0,,,1,0
22955340,Beautiful apartment with gorgeous views,39062378,Boris,Manhattan,Midtown,40.76372,-73.98355,Shared room,60,2,0,,,1,0
8052841,"Bright, spacious, midtown studio",39084892,Devon,Manhattan,Midtown,40.75512,-73.96826,Entire home/apt,150,4,15,1/3/2017,0.32,1,0
31283533,New York City Home w/ Full Amenities,39179346,Rooshabh,Manhattan,Midtown,40.75414,-73.96595,Entire home/apt,110,1,8,7/1/2019,4,1,238
20405148,"Clean, Near Central Park and Subway",39469667,Anton,Manhattan,Midtown,40.7577,-73.9662,Private room,105,1,142,6/23/2019,6.6,1,38
7559243,Christmas in New York,39624147,Pauline,Manhattan,Midtown,40.76372,-73.98081,Entire home/apt,700,7,0,,,1,0
7563717,Spacious Studio in Midtown East,39655899,Ron,Manhattan,Midtown,40.75176,-73.96921,Entire home/apt,140,1,1,8/26/2015,0.02,1,0
14745847,Beautifu large studio in the heart  of Manhattan,39939354,Roberto,Manhattan,Midtown,40.75797,-73.97004,Entire home/apt,150,7,29,6/22/2019,0.86,1,31
34372753,Spacious Manhattan Apartment,40038018,Yves,Manhattan,Midtown,40.76152,-73.97176,Entire home/apt,449,5,2,6/9/2019,1,1,132
7637112,Wyndham Vacation Resorts Condos,40068023,John,Manhattan,Midtown,40.75219,-73.97133,Entire home/apt,400,6,0,,,1,0
23288584,Manhattan Club 1 Bedroom (Sleeps 4 adults),40381718,Sujatha,Manhattan,Midtown,40.76422,-73.98188,Private room,250,1,0,,,1,0
7710250,Midtown East Bedroom Available,40503855,Dana,Manhattan,Midtown,40.75669,-73.96411,Private room,90,1,3,10/11/2015,0.06,1,0
28913683,LOVE Best City Views: Luxury & Location 2BD/2BT,40681070,Monika,Manhattan,Midtown,40.74952,-73.97089,Entire home/apt,359,5,9,4/21/2019,0.99,1,23
11412169,Condo at Wyndham Midtown 45,40744172,Laurie,Manhattan,Midtown,40.75225,-73.97177,Private room,499,3,0,,,1,0
16363434,Midtown Loft,40965944,Lou,Manhattan,Midtown,40.75092,-73.98636,Entire home/apt,290,2,5,4/16/2017,0.16,1,0
8306839,1 Week NYC during the Holidays!,41007625,Cheryl,Manhattan,Midtown,40.76502,-73.98198,Private room,399,6,0,,,1,0
17860684,Manhattan Club (1 bedroom/Sleeps 4),41069190,Ana,Manhattan,Midtown,40.76587,-73.98211,Entire home/apt,380,4,0,,,1,0
7815865,Manhattan Club (1 bedroom/Sleeps 4),41147578,Kleon,Manhattan,Midtown,40.76387,-73.98021,Entire home/apt,420,1,3,9/30/2017,0.07,1,0
13076887,Spacious Studio in Midtown Manhattan,41263120,Mia,Manhattan,Midtown,40.75325,-73.97016,Entire home/apt,190,4,0,,,1,0
7857185,Midtown great location private Apt,41406733,George,Manhattan,Midtown,40.75399,-73.96967,Entire home/apt,135,1,214,6/19/2019,4.5,1,170
7880998,NoMad One Bedroom on Park Ave,41543076,Kelsey,Manhattan,Midtown,40.74321,-73.98474,Entire home/apt,175,7,1,7/1/2016,0.03,1,0
9625266,West 57th Street in Manhattan,41702722,Pür,Manhattan,Midtown,40.76278,-73.97443,Entire home/apt,395,7,0,,,1,0
35709161,"Beautiful Midtown Apt by Grand Central, Sleeps 4!",41833764,Lior,Manhattan,Midtown,40.75174,-73.9706,Entire home/apt,145,1,1,6/30/2019,1,1,277
31315479,Chic Eclectic Midtown Apartment,42037177,Larissa,Manhattan,Midtown,40.75494,-73.96437,Private room,300,3,2,2/3/2019,0.33,1,365
9496137,1BR newly renovated - 5 min walk to Central Park,42573050,Jesse,Manhattan,Midtown,40.75903,-73.96287,Entire home/apt,303,5,0,,,1,0
26278431,HUGE Private Bedroom in Midtown Manhattan!,42624482,Param,Manhattan,Midtown,40.74897,-73.98642,Private room,120,3,2,6/5/2019,0.32,1,0
8075854,The Manhattan Studio,42660040,Henri,Manhattan,Midtown,40.75513,-73.96446,Entire home/apt,180,4,20,7/2/2019,1.46,1,13
16257916,Studio Apartment in Wyndham Midtown 45.,42734903,Barry & Verone,Manhattan,Midtown,40.75374,-73.97138,Entire home/apt,300,3,0,,,1,0
21414167,Recently renovated 2 bedroom apartment in midtown,42784981,Santiago,Manhattan,Midtown,40.7447,-73.98255,Entire home/apt,350,2,1,11/26/2017,0.05,1,0
26257613,"Cozy studio, Best Location /Live like a New Yorker",42993277,Alberto,Manhattan,Midtown,40.75016,-73.96925,Entire home/apt,175,3,5,12/14/2018,0.51,1,230
8162587,Studio in Midtown East (1 q+couch),43082153,Ema,Manhattan,Midtown,40.75249,-73.96866,Entire home/apt,120,4,3,7/10/2016,0.06,1,0
34806449,Designer New Apartment in Nomad / Flatiron,43226402,Eugene,Manhattan,Midtown,40.74305,-73.98368,Entire home/apt,250,30,0,,,1,95
23901975,BrightClean Studio near Grand Central (MurrayHill),43275413,Ashumi,Manhattan,Midtown,40.7464,-73.97987,Entire home/apt,180,2,18,6/2/2019,1.22,1,4
34687393,Cozy bedroom in the hearth of NYC!,43359332,Veronica,Manhattan,Midtown,40.74493,-73.98484,Private room,130,5,2,7/5/2019,2,1,74
12547481,Big 1BR apt near Central Park & Times Square!,43436738,Abe & Gail,Manhattan,Midtown,40.76589,-73.98068,Entire home/apt,150,2,1,6/25/2016,0.03,1,0
8281967,Stylish Studio in Midtown East,43669488,Shwetha,Manhattan,Midtown,40.7579,-73.96243,Entire home/apt,170,1,1,10/1/2015,0.02,1,0
28888147,NEW Lofty 1bedroom UpperEast Side,43825799,Anthony,Manhattan,Midtown,40.75896,-73.96251,Entire home/apt,235,2,37,7/1/2019,4.19,1,135
16228346,ENTIRE UNIT: MID TOWN NYC - GRAND CENTRAL STATION,43828940,James,Manhattan,Midtown,40.75343,-73.97313,Entire home/apt,119,3,0,,,1,0
11546462,Midtown East Master Bedroom,44357881,Lauren,Manhattan,Midtown,40.74512,-73.98176,Private room,75,1,0,,,1,0
8427707,Studio Condo,44382810,Terrell,Manhattan,Midtown,40.75188,-73.97252,Entire home/apt,455,2,0,,,1,0
8460304,Sleeps 4 people - Prime Madison Sq Park/Park Ave,44534342,Faith,Manhattan,Midtown,40.74568,-73.98324,Entire home/apt,285,7,8,11/10/2018,0.18,1,302
34234242,Empire state building neighbor,44803585,Chrissy,Manhattan,Midtown,40.74673,-73.98191,Entire home/apt,300,1,4,6/2/2019,1.85,1,235
9232861,Midtown East Modern Alcove Studio 5,45595980,Tny,Manhattan,Midtown,40.7598,-73.96684,Entire home/apt,132,30,5,5/1/2019,0.13,12,220
9007767,Spacious Modern Alcove Studio 4,45595980,Tny,Manhattan,Midtown,40.76135,-73.96707,Entire home/apt,135,30,8,9/9/2018,0.19,12,282
12778678,East Midtown Modern Alcove Studio 3,45595980,Tny,Manhattan,Midtown,40.76049,-73.96621,Entire home/apt,140,30,5,12/23/2018,0.15,12,290
13526398,Modern 1 Bedroom 4FL w/Marble Bthr,45595980,Tny,Manhattan,Midtown,40.76071,-73.96469,Entire home/apt,150,30,8,3/12/2019,0.36,12,267
34681597,One Bedroom 12/3 & 12/4 -Rockefeller Tree Lighting,45733814,Lisa,Manhattan,Midtown,40.76387,-73.9809,Private room,150,2,0,,,1,0
8721444,Huge Apt on Central Park South,45774825,Saman,Manhattan,Midtown,40.7675,-73.98228,Entire home/apt,175,7,15,7/8/2018,0.34,1,0
8736973,Cozy Studio for your Business Trip,45837872,Faith,Manhattan,Midtown,40.75531,-73.9655,Private room,148,1,30,7/4/2019,0.84,1,16
22116565,Holiday sublet: Columbus circle apartment,46094052,Soumya,Manhattan,Midtown,40.76739,-73.98225,Entire home/apt,189,7,3,2/23/2018,0.16,1,0
34649950,"Neat, luxury apartment bedroom for rent!",46344957,Siyi,Manhattan,Midtown,40.74798,-73.98751,Private room,86,7,0,,,1,0
8863005,Quaint Midtown Studio,46395463,Heather,Manhattan,Midtown,40.75556,-73.96817,Entire home/apt,150,1,3,12/28/2015,0.07,1,0
8865020,Manhattan Club Oct 16-Oct 18,46404051,Brenda,Manhattan,Midtown,40.76385,-73.98212,Entire home/apt,250,1,1,10/18/2015,0.02,1,0
22384473,MASTER BEDROOM IN THE HEART OF MIDTOWN EAST!,46473712,Vanessa,Manhattan,Midtown,40.75225,-73.97067,Private room,185,3,5,3/16/2019,0.27,1,8
26594677,Wyndham Midtown 45 @ NYC,46555645,Jennifer,Manhattan,Midtown,40.75357,-73.97313,Private room,181,3,1,11/5/2018,0.12,1,0
17499587,Cozy 2 Bedroom in Prime Location!,46599828,Dena,Manhattan,Midtown,40.74481,-73.98523,Entire home/apt,150,3,6,7/24/2017,0.23,1,0
13113626,Fantastic Midtown Apartment!-2b,46648109,Bridgestreet Corporate,Manhattan,Midtown,40.75722,-73.97842,Entire home/apt,559,30,2,10/20/2018,0.17,1,0
8974121,Cozy Sizeable Sutton Place Studio!,46815771,Tide,Manhattan,Midtown,40.75687,-73.96639,Entire home/apt,170,3,1,12/9/2015,0.02,1,0
28010779,Luxury apartment close to Empire State Building,46842591,Panos,Manhattan,Midtown,40.74404,-73.98263,Entire home/apt,250,5,5,12/9/2018,0.51,2,179
26770455,Very large room & apartment close to Central Park!,46844755,Bhavin,Manhattan,Midtown,40.76448,-73.97907,Private room,70,1,1,7/23/2018,0.09,1,90
25232008,Central Park South Better than a 5-Star Hotel,47100454,Val,Manhattan,Midtown,40.76457,-73.97518,Entire home/apt,166,30,0,,,1,0
26392206,Quaint One-Bedroom close to the UN !,47475970,Jenya,Manhattan,Midtown,40.75468,-73.96563,Entire home/apt,180,4,11,6/23/2019,0.93,1,1
9125862,Luxury large one-bedroom apartment,47541749,Aline,Manhattan,Midtown,40.75807,-73.96308,Entire home/apt,300,1,0,,,1,0
9168009,Room available in Midtown West NYC,47577737,Ye,Manhattan,Midtown,40.7662,-73.98321,Private room,60,3,1,4/24/2016,0.03,1,0
24627684,Quaint NYC studio- tree lined St.- great location!,47895481,Omar,Manhattan,Midtown,40.7446,-73.98399,Entire home/apt,175,1,2,7/2/2018,0.16,1,0
9211087,Midtown 2B/2BTH w large living room,47903548,Juan,Manhattan,Midtown,40.75505,-73.96714,Entire home/apt,400,1,0,,,1,0
11567796,Great Apartment in Midtown New York,48024019,Andrea,Manhattan,Midtown,40.74644,-73.98389,Entire home/apt,200,1,0,,,1,0
9248558,1 Queen Bed,48059119,Wolcott,Manhattan,Midtown,40.74784,-73.9862,Private room,159,1,0,,,3,365
9250241,2 Twin Beds,48059119,Wolcott,Manhattan,Midtown,40.74702,-73.98778,Private room,159,1,1,5/11/2018,0.07,3,365
9877776,Standard Triple Room,48059119,Wolcott,Manhattan,Midtown,40.74673,-73.98667,Private room,325,1,0,,,3,360
22374967,Family Studio near Times Square,48088611,Alberto,Manhattan,Midtown,40.74816,-73.98676,Entire home/apt,158,7,2,3/19/2018,0.12,2,0
22480137,One Bedroom Apt next to Empire State,48088611,Alberto,Manhattan,Midtown,40.74751,-73.98725,Entire home/apt,208,7,3,8/22/2018,0.17,2,155
9363966,2 BR available for summer rental!!!,48588586,Adam,Manhattan,Midtown,40.75511,-73.96825,Private room,75,1,0,,,1,0
18996283,Midtown NY,48590699,Isabelle,Manhattan,Midtown,40.75169,-73.97116,Private room,100,1,8,7/24/2017,0.32,1,0
9365176,Fifth Ave. Modern Studio,48593893,Alex,Manhattan,Midtown,40.75103,-73.98349,Entire home/apt,250,2,10,5/24/2017,0.23,1,0
10038823,"Apartment for 5, Midtown Manhattan",48681257,Celia,Manhattan,Midtown,40.75828,-73.96286,Entire home/apt,220,1,116,6/23/2019,2.89,1,264
34142194,QUIET SPACIOUS BEDROOM IN THE HEART OF MANHATTAN,48711094,Alex,Manhattan,Midtown,40.74607,-73.98372,Private room,95,2,10,6/23/2019,4.55,1,0
24583645,"Best Location, Cozy Modern Room in Midtown",48805583,Gareth,Manhattan,Midtown,40.7496,-73.98244,Entire home/apt,170,6,35,6/30/2019,2.48,1,0
9416198,Cute private space in an Awesome Location,48823036,Fred,Manhattan,Midtown,40.75452,-73.96767,Entire home/apt,180,1,156,6/27/2019,3.58,1,22
28913606,King Hotel Room at Wyndham Midtown 45 Resort,49128620,Joy,Manhattan,Midtown,40.75359,-73.97305,Private room,175,2,2,5/12/2019,0.22,1,1
23091275,Modern Studio Apartment,49258234,Sophie,Manhattan,Midtown,40.7654,-73.98039,Entire home/apt,160,2,3,3/11/2018,0.17,1,0
9590519,Fun Spacious Midtown Apt near U.N. & Central Park,49383811,Christian,Manhattan,Midtown,40.75435,-73.96729,Entire home/apt,150,1,142,6/25/2019,3.52,1,58
9549544,Luxury Suite in Theater District - Midtown NYC,49451877,Sean,Manhattan,Midtown,40.76374,-73.98089,Entire home/apt,350,2,2,12/30/2016,0.05,1,0
34977363,Cozy Studio Midtown East,49646933,Ines,Manhattan,Midtown,40.75375,-73.97416,Entire home/apt,190,3,1,7/1/2019,1,1,165
9595353,Bright 1 Bedroom in 2 BR Apt,49662115,Sherry,Manhattan,Midtown,40.74606,-73.98688,Private room,125,3,0,,,1,0
9614378,"Hip, Young & Fabulous Midtown",49742527,Lumduan,Manhattan,Midtown,40.75246,-73.97171,Entire home/apt,150,4,76,6/21/2019,1.79,1,299
13477234,Midtown Luxurious 1 bedroom apt.,49939937,Julie,Manhattan,Midtown,40.7531,-73.97158,Entire home/apt,101,4,1,7/6/2016,0.03,1,0
20568978,Cozy 1 Bedroom Apartment,49989254,Zach,Manhattan,Midtown,40.74635,-73.98103,Entire home/apt,250,1,0,,,1,0
30089955,Amazing City View Ultra Luxury One Bed in Midtown,50046186,Jesse,Manhattan,Midtown,40.74933,-73.98467,Entire home/apt,600,2,1,12/16/2018,0.15,1,0
